O44   2455977.343519   13 51  54.4784  -8 37  57.916
O44   2455977.344028   13 51  54.4762  -8 37  57.900
O44   2455977.344549   13 51  54.4722  -8 37  57.862
O44   2455977.345069   13 51  54.4682  -8 37  57.849
O44   2455977.345579   13 51  54.4659  -8 37  57.823
O44   2455977.346100   13 51  54.4619  -8 37  57.831
O44   2455977.346991   13 51  54.4556  -8 37  57.765
O44   2455977.347859   13 51  54.4525  -8 37  57.700
O44   2455977.348368   13 51  54.4481  -8 37  57.743
O44   2455977.348889   13 51  54.4463  -8 37  57.705
O44   2455977.349410   13 51  54.4427  -8 37  57.603
O44   2455977.349919   13 51  54.4402  -8 37  57.643
O44   2455977.350440   13 51  54.4359  -8 37  57.565
O44   2455977.350961   13 51  54.4330  -8 37  57.576
O44   2455977.351470   13 51  54.4308  -8 37  57.499
O44   2455977.351991   13 51  54.4263  -8 37  57.551
O44   2455977.352500   13 51  54.4232  -8 37  57.512
O44   2455977.353021   13 51  54.4219  -8 37  57.486
O44   2455977.354444   13 51  54.4127  -8 37  57.443
O44   2455977.355035   13 51  54.4068  -8 37  57.387
O44   2455977.355544   13 51  54.4057  -8 37  57.337
O44   2455977.356065   13 51  54.4015  -8 37  57.315
O44   2455977.356586   13 51  54.3982  -8 37  57.274
O44   2455977.357095   13 51  54.3956  -8 37  57.299
O44   2455977.357616   13 51  54.3914  -8 37  57.236
O44   2455977.358137   13 51  54.3897  -8 37  57.240
O44   2455977.358646   13 51  54.3859  -8 37  57.169
O44   2455977.359155   13 51  54.3822  -8 37  57.167
O44   2455977.359676   13 51  54.3794  -8 37  57.098
O44   2455977.360185   13 51  54.3761  -8 37  57.159
O44   2455977.360694   13 51  54.3721  -8 37  57.070
O44   2455977.380243   13 51  54.2529  -8 37  56.108
O44   2455977.381123   13 51  54.2469  -8 37  56.022
O44   2455977.387639   13 51  54.2070  -8 37  55.820
O44   2455977.392025   13 51  54.1811  -8 37  55.572
O44   2455977.395845   13 51  54.1555  -8 37  55.378
O44   2455977.400486   13 51  54.1290  -8 37  55.165
O44   2455977.404190   13 51  54.1044  -8 37  54.953
O44   2455977.407176   13 51  54.0867  -8 37  54.805
O44   2456328.376634   14 40  26.2950 -13  3  41.488
O44   2456328.377759   14 40  26.3045 -13  3  41.530
O44   2456328.381273   14 40  26.3261 -13  3  41.592
O44   2456328.384464   14 40  26.3472 -13  3  41.663
O44   2456328.385377   14 40  26.3496 -13  3  41.668
O44   2456328.385778   14 40  26.3544 -13  3  41.669
O44   2456328.386178   14 40  26.3570 -13  3  41.678
O44   2456328.386580   14 40  26.3596 -13  3  41.684
O44   2456328.386980   14 40  26.3635 -13  3  41.707
O44   2456328.387631   14 40  26.3667 -13  3  41.751
O44   2456328.388031   14 40  26.3682 -13  3  41.732
O44   2456328.388432   14 40  26.3732 -13  3  41.731
O44   2456328.388832   14 40  26.3762 -13  3  41.741
O44   2456328.389234   14 40  26.3763 -13  3  41.752
O44   2456328.389634   14 40  26.3807 -13  3  41.753
O44   2456328.390035   14 40  26.3847 -13  3  41.774
O44   2456328.390441   14 40  26.3849 -13  3  41.771
O44   2456328.390843   14 40  26.3875 -13  3  41.752
O44   2456328.391243   14 40  26.3865 -13  3  41.760
O44   2456328.391726   14 40  26.3948 -13  3  41.787
O44   2456329.389655   14 40  32.8109 -13  3  56.495
O44   2456329.390809   14 40  32.8169 -13  3  56.513
O44   2456329.394150   14 40  32.8358 -13  3  56.532
O44   2456329.396794   14 40  32.8489 -13  3  56.585
O44   2456329.397313   14 40  32.8528 -13  3  56.561
O44   2456329.397829   14 40  32.8587 -13  3  56.617
O44   2456329.398345   14 40  32.8588 -13  3  56.617
O44   2456329.398861   14 40  32.8650 -13  3  56.652
O44   2456329.399425   14 40  32.8650 -13  3  56.653
O44   2456329.400459   14 40  32.8741 -13  3  56.666
O44   2456329.400976   14 40  32.8769 -13  3  56.671
O44   2456329.401492   14 40  32.8786 -13  3  56.702
O44   2456329.402041   14 40  32.8822 -13  3  56.689
O44   2456329.402558   14 40  32.8876 -13  3  56.722
O44   2456329.403074   14 40  32.8911 -13  3  56.702
O44   2456329.403591   14 40  32.8925 -13  3  56.687
O44   2456329.404109   14 40  32.8942 -13  3  56.689
O44   2456329.404752   14 40  32.9007 -13  3  56.717
O44   2456329.405847   14 40  32.9067 -13  3  56.731
O44   2456330.403101   14 40  38.8933 -13  4   9.382
O44   2456330.404593   14 40  38.9026 -13  4   9.374
O44   2456330.405344   14 40  38.9077 -13  4   9.425
O44   2456330.406633   14 40  38.9155 -13  4   9.415
O44   2456330.407168   14 40  38.9173 -13  4   9.405
O44   2456330.407701   14 40  38.9185 -13  4   9.380
O44   2456330.408235   14 40  38.9227 -13  4   9.402
O44   2456330.408775   14 40  38.9254 -13  4   9.410
O44   2456330.409308   14 40  38.9250 -13  4   9.394
O44   2456330.409847   14 40  38.9302 -13  4   9.399
O44   2456330.410377   14 40  38.9357 -13  4   9.446
O44   2456330.410914   14 40  38.9367 -13  4   9.453
O44   2456330.411448   14 40  38.9398 -13  4   9.522
O44   2456330.413110   14 40  38.9482 -13  4   9.518
O44   2456330.414183   14 40  38.9567 -13  4   9.471
O44   2456330.416341   14 40  38.9676 -13  4   9.542
O44   2456330.416876   14 40  38.9669 -13  4   9.514
O44   2456330.420662   14 40  38.9882 -13  4   9.605
O44   2456330.422278   14 40  39.0004 -13  4   9.618
O44   2456330.423595   14 40  39.0078 -13  4   9.672
O44   2456331.405846   14 40  44.4867 -13  4  20.113
O44   2456331.406545   14 40  44.4951 -13  4  20.097
O44   2456331.407115   14 40  44.4978 -13  4  20.076
O44   2456331.407736   14 40  44.4998 -13  4  20.147
O44   2456331.408285   14 40  44.5036 -13  4  20.109
O44   2456331.408884   14 40  44.5039 -13  4  20.149
O44   2456331.409400   14 40  44.5057 -13  4  20.116
O44   2456331.409917   14 40  44.5092 -13  4  20.101
O44   2456331.410429   14 40  44.5152 -13  4  20.136
O44   2456331.410943   14 40  44.5146 -13  4  20.135
O44   2456331.411517   14 40  44.5214 -13  4  20.179
O44   2456331.412552   14 40  44.5262 -13  4  20.189
O44   2456331.413068   14 40  44.5274 -13  4  20.155
O44   2456331.414134   14 40  44.5293 -13  4  20.160
O44   2456331.415168   14 40  44.5361 -13  4  20.165
O44   2456773.343134   15 17  44.6278 -15 40  58.940
O44   2456773.344068   15 17  44.6077 -15 40  58.905
O44   2456773.344948   15 17  44.5913 -15 40  58.795
O44   2456773.345764   15 17  44.5824 -15 40  58.811
O44   2456773.346712   15 17  44.5655 -15 40  58.764
O44   2456773.347225   15 17  44.5620 -15 40  58.634
O44   2456773.347741   15 17  44.5506 -15 40  58.707
O44   2456773.348253   15 17  44.5388 -15 40  58.659
O44   2456773.348774   15 17  44.5330 -15 40  58.715
O44   2456773.349488   15 17  44.5221 -15 40  58.505
O44   2456773.350006   15 17  44.5136 -15 40  58.588
O44   2456773.350519   15 17  44.5073 -15 40  58.492
O44   2456773.351035   15 17  44.4937 -15 40  58.469
O44   2456773.351549   15 17  44.4884 -15 40  58.494
O44   2456773.352252   15 17  44.4784 -15 40  58.368
O44   2456773.352770   15 17  44.4650 -15 40  58.434
O44   2456773.353284   15 17  44.4598 -15 40  58.327
O44   2456773.353800   15 17  44.4497 -15 40  58.288
O44   2456773.354313   15 17  44.4461 -15 40  58.290
O44   2456773.354957   15 17  44.4342 -15 40  58.279
O44   2456773.355478   15 17  44.4231 -15 40  58.234
O44   2456773.356000   15 17  44.4195 -15 40  58.112
